Index,accX,accY,accZ,girX,girY,girZ,Time(ms)
169,-0.8704,0.3165,-0.0964,-2.0229,-13.0687,-10.9084,381157
170,-0.8687,0.3561,-0.1082,1.3359,1.4809,3.0458,381177
171,-0.8577,0.39,-0.1274,3.4885,19.1221,17.3511,381197
172,-0.8848,0.358,-0.0913,12.7939,31.0992,23.3206,381217
173,-0.9236,0.3861,-0.085,20.4122,32.5038,25.9237,381237
174,-0.9185,0.4323,-0.0989,15.4733,27.5496,26.6107,381257
175,-0.909,0.4181,-0.1267,9.3435,21.855,26.6183,381277
0,0.8261,-0.4716,0.4778,12.9695,9.6794,-15.4427,383457
1,0.6703,-0.4823,0.6042,8.3435,4.9695,-11.374,383477
2,0.685,-0.4501,0.5898,6.1908,6.6412,-10.4809,383497
3,0.7123,-0.4301,0.5679,4.3435,5.145,-3.8626,383517
4,0.7119,-0.431,0.5752,6.7481,4.0229,3.8855,383537
5,0.7253,-0.4916,0.6223,6.3053,-1.0153,6.9313,383557
6,0.7619,-0.5394,0.6575,3.855,-5.0763,8.542,383577
7,0.7897,-0.5018,0.6877,2.2595,-9.5191,19.1221,383597
8,0.8124,-0.4176,0.7065,-12.6489,-20.5038,45.5878,383617
9,0.788,0.1207,0.625,-52.1679,-17.9618,65.5649,383637
10,0.9059,-0.6837,0.4568,-107.6412,-12.374,57.6565,383657
11,0.9438,-0.7418,0.6187,-132.9084,-7.0076,61.4351,383677
12,0.9811,-0.7418,0.5806,-131.8244,16.9618,87.4885,383697
13,0.9218,-0.913,0.585,-118.7634,28.2137,108.3817,383717
14,0.8427,-0.9982,0.5854,-85.1374,30.0382,140.6565,383737
15,0.7394,-1.0126,0.6174,-65.5878,37.1756,154.0992,383757
16,0.674,-1.0026,0.5894,-78.855,36.1908,158.6031,383777
17,0.5458,-1.0634,0.6272,-99.6183,32.4198,165.8702,383797
18,0.5258,-1.1678,0.5481,-112.5343,27.5267,168.2977,383817
19,0.3972,-1.2194,0.469,-91.9771,33.7863,189.4198,383837
20,0.35,-1.3019,0.4175,-72.8397,41.2977,204.8092,383857
21,0.2231,-1.1183,0.3787,-67.7634,44.0305,218.1832,383877
22,0.1093,-1.0101,0.3459,-82.8321,36.313,224.9237,383897
23,0.0114,-0.9786,0.2634,-81.6107,25.5802,230.0076,383917
24,-0.0486,-1.0226,0.2329,-93.145,2.8015,224.8397,383937
25,-0.0469,-1.0575,0.1189,-56.4885,10.771,234.6794,383957
26,-0.1746,-0.9537,0.2119,-38.4046,9.9618,248.5649,383977
27,-0.2298,-0.9208,0.1628,-9.1908,4.4885,246.2137,383997
28,-0.2947,-0.8168,0.1802,18.7939,7.0534,246.0458,384017
29,-0.5357,-0.8048,0.3008,-30.0534,-7.6412,221.0611,384037
30,-0.4329,-0.934,0.1917,23.771,10.7786,233.1603,384057
31,-0.5318,-0.6693,0.1946,29.3893,12,230.458,384077
32,-0.5079,-0.7028,0.1614,55.3588,11.3969,239.1908,384097
33,-0.5005,-0.6385,0.1279,91.5496,19.2977,233.1603,384117
34,-0.5687,-0.6429,0.2197,114.1298,24.8321,225.6336,384137
35,-0.606,-0.5431,0.1963,93.7176,30.5725,217.1985,384157
36,-0.689,-0.4769,0.1924,61.0076,34.5725,210.7863,384177
37,-0.7281,-0.4376,0.1958,44.4733,35.9008,211.5191,384197
38,-0.6866,-0.4474,0.176,67.7405,39.542,212.7557,384217
39,-0.7142,-0.3658,0.189,104.3511,48.4427,212.8397,384237
40,-0.7474,-0.1747,0.1677,115.6412,62.2748,210.9924,384257
41,-0.7891,-0.0162,0.1167,110.0992,78.9847,206.8931,384277
42,-0.813,0.0297,0.1055,105.6794,88.9542,196.313,384297
43,-0.8555,0.0731,0.1147,113.9008,98.2061,183.9771,384317
44,-0.9068,0.15,0.1086,123.8779,92.4275,170.7939,384337
45,-0.9078,0.2433,0.0413,111.313,87.3664,157.145,384357
46,-0.9153,0.2516,-0.0063,76.5038,76.3588,140.1298,384377
47,-0.9105,0.244,-0.0105,47.0916,63.4733,119.7786,384397
48,-0.897,0.3092,0.0032,36.4962,49.5878,102.9084,384417
49,-0.8555,0.2784,-0.0574,46.7023,45.7939,86.7786,384437
50,-0.856,0.2665,-0.0493,58.0763,45.145,74.4809,384457
51,-0.899,0.3429,-0.0222,51.9008,35.3435,64.374,384477
52,-0.8748,0.3864,-0.0305,32.0153,23.0992,53.8473,384497
53,-0.8133,0.3414,-0.0911,22.3435,21.4886,41.9008,384517
54,-0.8126,0.3387,-0.0964,32.5038,26.5954,28.6412,384537
55,-0.8082,0.3265,-0.0835,36.9313,23.8168,25.5114,384557
56,-0.8397,0.4271,-0.011,32.7786,25.1756,17.1221,384577
57,-0.7767,0.3253,-0.054,40.0153,28.7939,17.8626,384597
58,-0.7974,0.3849,-0.0962,54.6489,40.1527,18.8244,384617
59,-0.8484,0.4381,-0.1301,34.6489,46.9008,19.229,384637
60,-0.8441,0.3859,-0.1855,13.5267,50,18.1832,384657
61,-0.8326,0.4261,-0.2085,10.2366,46.5954,19.1527,384677
62,-0.8145,0.4352,-0.2278,15.916,39.5725,21.3053,384697
63,-0.8316,0.4342,-0.1992,33.3206,29.9084,20.4733,384717
64,-0.8321,0.4489,-0.2122,35.0916,22.1069,19.2214,384737
65,-0.8309,0.4523,-0.2163,27.4427,16.6565,14.5725,384757
66,-0.8272,0.4811,-0.2344,17.7557,12.5954,9.084,384777
67,-0.8421,0.4996,-0.248,12.9924,7.8397,3.1069,384797
68,-0.8592,0.4784,-0.2493,3.0611,5.4427,-4.084,384817
69,-0.8729,0.4635,-0.252,-4.458,3.2672,-8.7328,384837
70,-0.8726,0.4235,-0.26,-9.9389,2.6107,-11.5954,384857
71,-0.8619,0.3964,-0.2744,-3.8473,2.3435,-11.4885,384877
72,-0.876,0.4454,-0.2654,3.7939,0.1298,-7.8397,384897
73,-0.8494,0.4222,-0.2947,6.7176,-3.4962,-4.2214,384917
74,-0.8672,0.3961,-0.2495,13.2137,-5.6718,-4.4962,384937
75,-0.8633,0.4657,-0.2593,12.9618,-12.4198,-7.687,384957
76,-0.8389,0.4435,-0.2771,3.7099,-13.9847,-11.7099,384977
77,-0.8226,0.401,-0.2615,4.7176,-10.0153,-12.2824,384997
78,-0.8228,0.432,-0.2183,5.1145,-5.7634,-11.7557,385017
79,-0.8404,0.3929,-0.2112,3.9084,-3.0534,-12.1908,385037
80,-0.834,0.339,-0.2603,6.0763,-2.5344,-8.771,385057
81,-0.8365,0.3854,-0.2483,10.1985,9.2824,1.2748,385077
82,-0.8777,0.3754,-0.2349,10.9237,9.0229,3.0076,385097
83,-0.8663,0.4061,-0.2747,14.5802,10.8015,7.5649,385117
84,-0.8758,0.4025,-0.2698,16.7099,15.3359,8.626,385137
85,-0.8987,0.3905,-0.2659,18.0153,14.9008,7.2977,385157
86,-0.9085,0.4203,-0.2864,15.6336,8.7939,6.6031,385177
87,-0.8965,0.4193,-0.311,8.9313,1.6412,5.4046,385197
88,-0.8875,0.4181,-0.3066,4.6336,-3.7405,4.8626,385217
89,-0.8926,0.3964,-0.3113,7.8702,-6.2061,5.4122,385237
90,-0.8897,0.4213,-0.2971,11.771,-7.3282,6.8473,385257
91,-0.8738,0.4059,-0.2991,12.084,-6.4962,7.7099,385277
92,-0.8702,0.4237,-0.2981,9.2443,-4.7023,6.1985,385297
93,-0.856,0.42,-0.304,5.5191,-5.5649,3.458,385317
94,-0.8653,0.4176,-0.2805,1.9618,-11,2.2977,385337
95,-0.8604,0.3861,-0.2871,9.4198,-20.374,1.1374,385357
96,-0.8475,0.4174,-0.3115,16.4351,-29.9924,0.0382,385377
97,-0.838,0.4188,-0.3101,7.7405,-34.9008,-1.9771,385397
98,-0.8338,0.3773,-0.2925,-1.0687,-30.313,-6.2977,385417
99,-0.8218,0.3934,-0.2646,-0.9618,-19.3282,-8.7252,385437
100,-0.794,0.389,-0.2576,-0.1374,-3.8931,-2.3206,385457
101,-0.8306,0.3912,-0.2219,1.8092,12.2061,6,385477
102,-0.8611,0.3868,-0.2339,4.5038,18.4275,9.6718,385497
103,-0.8607,0.4127,-0.272,4.7099,20.7176,8.6794,385517
104,-0.8675,0.4313,-0.2979,3.5496,22.2443,6.687,385537
105,-0.8909,0.4125,-0.2861,4.4427,18.6031,4.8015,385557
106,-0.8985,0.4083,-0.2754,6,10.3053,2.5267,385577
107,-0.8878,0.4232,-0.2937,3.8015,3.7786,1.4046,385597
108,-0.8692,0.4139,-0.3115,1.0611,1.1221,1.2977,385617
109,-0.8716,0.4064,-0.2888,-1.4122,0.9313,1.7023,385637
110,-0.8636,0.403,-0.2922,0.8626,0.0458,2.6947,385657
111,-0.8475,0.4247,-0.3125,2.3893,0.3053,3.2366,385677
112,-0.8572,0.4115,-0.2891,2.1298,-0.9084,3.9847,385697
113,-0.8611,0.4171,-0.2886,4.0916,-4.7786,2.4656,385717
114,-0.8575,0.4056,-0.2922,1.7099,-6.4046,0.5649,385737
115,-0.8409,0.4142,-0.2935,3.4351,-9.1908,-2.2061,385757
116,-0.8326,0.4469,-0.3005,-0.7099,-9.6641,-3.6641,385777
117,-0.8172,0.4156,-0.2988,-0.2977,-6.5267,-2.8321,385797
118,-0.8301,0.39,-0.282,4.1679,-2.3893,0.1985,385817
119,-0.8277,0.391,-0.2756,6.229,2.5954,1.9237,385837
120,-0.836,0.3949,-0.2891,6.374,8.1832,2.5115,385857
121,-0.8384,0.4125,-0.2969,7.9313,14.7786,5.0763,385877
122,-0.8699,0.4318,-0.2952,9.2137,14.4504,4.1985,385897
123,-0.8687,0.4327,-0.3054,7.8855,10.6794,1.6183,385917
124,-0.867,0.4352,-0.3245,0.8168,7.1069,-0.2672,385937
125,-0.8629,0.4213,-0.3254,-5.1145,5.4351,-0.7176,385957
126,-0.8514,0.4083,-0.3359,-5.1069,4.9924,1.1679,385977
127,-0.856,0.4164,-0.3142,-0.4275,4.5115,2.7557,385997
128,-0.8636,0.4166,-0.3181,1.2672,3.2214,2.0153,386017
129,-0.8575,0.4222,-0.3198,-0.3893,1.3893,0.3817,386037
130,-0.8511,0.4242,-0.3259,-3.8092,-0.0382,-0.5954,386057
131,-0.8428,0.4166,-0.3142,-3.6183,-0.9466,-0.458,386077
132,-0.8436,0.4113,-0.3079,-1.9084,-1.626,-0.3969,386097
133,-0.8531,0.392,-0.3047,-0.5038,-4.3893,-0.7176,386117
134,-0.8284,0.4454,-0.3179,2.3511,-6.145,-0.458,386137
135,-0.8299,0.4315,-0.3069,-0.0992,-4.2366,-1.1756,386157
136,-0.8345,0.4113,-0.2847,-2.5496,-1.2672,-0.1679,386177
137,-0.8331,0.3988,-0.2981,-2.3893,1.6183,2.1832,386197
138,-0.827,0.4105,-0.3059,-1.0076,2.8397,4.5344,386217
139,-0.8248,0.4281,-0.3,2.5878,7.3511,6.4198,386237
140,-0.8428,0.4196,-0.2908,1.9389,7.1908,3.7786,386257
141,-0.8463,0.4427,-0.3091,0.3664,6.6107,1.1756,386277
142,-0.8428,0.4261,-0.3193,-2.0687,7,-0.4275,386297
143,-0.8499,0.4215,-0.3267,-0.8779,6.2137,-0.0153,386317
144,-0.8587,0.4152,-0.3245,2.542,3,0.8092,386337
145,-0.857,0.4203,-0.3206,3.5267,-1.374,0.3206,386357
146,-0.8553,0.433,-0.3328,1.8168,-3.7328,-1.4885,386377
147,-0.8504,0.4271,-0.3169,0.0153,-3.7939,-3.2443,386397
148,-0.8382,0.4296,-0.3325,-1.4198,-3.2061,-3.2824,386417
149,-0.8336,0.4249,-0.3145,-1.6183,-1.687,-1.0153,386437
150,-0.8453,0.41,-0.2993,-1.8931,-2.9389,-0.4733,386457
151,-0.8421,0.4196,-0.3152,-3.2672,-6.5267,-1.3969,386477
152,-0.8272,0.4323,-0.3198,-8.7405,-6.916,-2.0382,386497
153,-0.8245,0.4386,-0.304,-11.916,-4.6336,-2.6641,386517
154,-0.8328,0.4332,-0.3003,-11.6336,-5.1221,-4.4809,386537
155,-0.8389,0.4242,-0.2986,-9.8168,-4.8931,-4.9618,386557
156,-0.8316,0.3971,-0.3005,-7.8626,-4.9466,-4.0763,386577
157,-0.8321,0.4176,-0.3035,-5.8779,-0.1985,-1.626,386597
158,-0.8436,0.42,-0.292,-6.0153,2.4351,-0.5115,386617
159,-0.8482,0.4276,-0.2935,-3.626,4.7405,1.145,386637
160,-0.8528,0.4357,-0.3049,-3.0687,5.2901,1.2901,386657
161,-0.8651,0.4279,-0.3169,-3.8015,5.3435,0.6489,386677
162,-0.8619,0.4191,-0.3022,-4,3.4351,0.0992,386697
163,-0.8594,0.4203,-0.2983,-3.8626,0.4504,-0.0076,386717
164,-0.8563,0.4244,-0.2969,-4.4733,-0.9924,0.2061,386737
165,-0.8465,0.423,-0.2898,-4.9237,-1.1756,-0.4733,386757
166,-0.8353,0.4266,-0.3032,-4.145,-0.9084,-1.0076,386777
167,-0.8394,0.4296,-0.3113,-2.7634,-0.8779,-1.2366,386797
168,-0.8482,0.42,-0.29,-4.2443,-2.1679,-0.9008,386817
169,-0.8472,0.4108,-0.2852,-3.0687,-2.9771,-0.6718,386837
170,-0.8421,0.4125,-0.2825,0.2824,-5.6183,-0.7863,386857
171,-0.8353,0.4269,-0.2959,1.2443,-6.6947,-0.1603,386877
172,-0.8458,0.4281,-0.2805,1.6336,-5,-0.7099,386897
173,-0.8455,0.4332,-0.2808,-0.0534,-3.2443,-1.0534,386917
174,-0.8445,0.4347,-0.28,-2.8168,-2.1221,-1.0458,386937
175,-0.8436,0.411,-0.2849,-1.2061,-2.3969,-0.8931,386957
0,0.6022,-0.3112,0.7952,0.7786,1.855,-11.4885,389277
1,0.6386,-0.4154,0.676,2.4351,5.2595,-6.3053,389297
2,0.6799,-0.4166,0.6345,1.7023,4.8473,-4.4504,389317
3,0.7541,-0.3541,0.5767,0.9084,5.5802,3.2824,389337
4,0.6933,-0.4042,0.6372,-1.7786,-0.5344,4.3435,389357
5,0.7045,-0.4515,0.6665,-0.6565,-4.8779,5.9389,389377
6,0.7177,-0.4808,0.6858,7.5496,-6.1832,10.8092,389397
7,0.7289,-0.4469,0.7075,11.9389,-12.1221,21.4504,389417
8,0.7126,-0.4833,0.7515,10.0763,-15.1832,27.9084,389437
9,0.6689,-0.6595,0.8372,-4.8473,-19.9389,7.5725,389457
10,0.7634,-0.1862,0.7158,-24.3435,-8.4198,36.8397,389477
11,0.8781,-0.4098,0.5552,-65.2443,8.3435,72.0305,389497
12,0.9482,-0.704,0.6802,-76.0687,28.6718,68.6565,389517
13,0.8041,-0.6422,0.7798,-78.0992,41.1908,83.1985,389537
14,0.7514,-0.6398,0.7769,-87.7939,41.5573,96.2366,389557
15,0.6901,-0.7577,0.7791,-92.3817,38.9847,107.542,389577
16,0.6601,-0.8231,0.738,-93.7863,38.8244,124.9618,389597
17,0.5905,-0.8395,0.7732,-96.5496,33.6183,140.7863,389617
18,0.582,-0.9786,0.7402,-94.7786,31.855,150.1069,389637
19,0.5405,-1.079,0.6658,-82.7023,39.7481,162.542,389657
20,0.4365,-0.9987,0.6323,-76.7863,50.1985,176.7939,389677
21,0.2922,-0.9679,0.6323,-82.458,48.5191,187.4733,389697
22,0.2529,-1.006,0.5444,-77.1145,45.3053,189.3893,389717
23,0.1891,-0.9855,0.4189,-69.313,47.9237,205.9084,389737
24,0.1166,-0.974,0.3965,-83.7405,46.9084,211.5954,389757
25,0.0214,-1.0358,0.28,-120.3588,35.8473,215.6947,389777
26,-0.085,-1.0358,0.3071,-86.8855,27.4809,216.3893,389797
27,-0.1048,-0.9738,0.2769,-56.0611,26.4198,235.6336,389817
28,-0.1353,-0.9757,0.2556,-19.8092,28.4275,246.6794,389837
29,-0.1666,-0.8624,0.2524,-13.5954,33.7405,245.5038,389857
30,-0.461,-0.6085,0.4343,-36.145,18.6489,237.8015,389877
31,-0.3475,-0.7152,0.2483,-31.2748,18.0076,224.4657,389897
32,-0.3321,-0.8959,0.2788,5.3588,30.8321,237.2824,389917
33,-0.3875,-0.7452,0.2505,17.8779,42.0534,250.4046,389937
34,-0.4363,-0.6659,0.2434,27.0916,49.5878,248.1679,389957
35,-0.4727,-0.6505,0.2207,44.3206,59.0153,245.9008,389977
36,-0.5606,-0.5717,0.2468,59.1908,66.6107,246.2137,389997
37,-0.6036,-0.4725,0.2339,62.2061,66.8931,228.4275,390017
38,-0.7032,-0.3441,0.2495,67.1221,67.7023,221.5191,390037
39,-0.7305,-0.3453,0.1951,73.145,73.7786,218.9008,390057
40,-0.7662,-0.3175,0.1733,87.5343,84.8779,208,390077
41,-0.8231,-0.205,0.1462,90.6947,93.8015,202.1221,390097
42,-0.8445,-0.0577,0.0945,77.916,99.313,197.1756,390117
43,-0.9068,-0.0057,0.1013,69.3664,98.8473,198.2061,390137
44,-0.9007,-0.0231,0.0503,75.5038,98.4504,190.4351,390157
45,-0.9222,0.0551,0.0273,87.084,99.374,177.0305,390177
46,-0.9334,0.1747,0.0002,82.0382,94.7481,162.4962,390197
47,-0.9554,0.246,-0.0247,60.8473,82.2672,144.4886,390217
48,-0.9322,0.2152,-0.0439,42.4046,69.855,122.3817,390237
49,-0.9183,0.1508,-0.0454,43.1679,56.0916,103.2824,390257
50,-0.8931,0.2426,-0.0637,54.626,41.9924,89.9466,390277
51,-0.8277,0.2833,-0.1194,50.3511,33.4733,79.3588,390297
52,-0.7979,0.267,-0.1177,42.4733,31.9313,70.084,390317
53,-0.8104,0.2902,-0.0864,34.855,26.0916,58.7023,390337
54,-0.8431,0.3204,-0.063,28.4504,16.5878,46.8168,390357
55,-0.8328,0.3253,-0.0874,26.9542,10.6412,35.5802,390377
56,-0.8192,0.3353,-0.1213,30.1221,8.5725,27.2977,390397
57,-0.8184,0.358,-0.1328,34.5038,10.8855,23.6489,390417
58,-0.838,0.3832,-0.1145,36.7939,9.5496,20.9771,390437
59,-0.8328,0.42,-0.1211,24.9924,13.3359,15.8855,390457
60,-0.827,0.4103,-0.1265,7.8321,22.2061,11.8855,390477
61,-0.8272,0.3651,-0.1362,7.3664,34.3435,9.5954,390497
62,-0.8311,0.3514,-0.1333,13.3053,35.542,16.3435,390517
63,-0.8275,0.3639,-0.1631,19.7557,36.8855,19.0229,390537
64,-0.8629,0.3844,-0.1785,24.2595,33.3893,21.1221,390557
65,-0.8741,0.4235,-0.1887,21.8168,24.2443,18.7481,390577
66,-0.8831,0.4327,-0.2017,15.7099,13.1145,12.2137,390597
67,-0.8726,0.4611,-0.2185,9.687,5.5573,6.3969,390617
68,-0.8795,0.443,-0.2048,6.5878,1.5496,2.542,390637
69,-0.8856,0.4276,-0.208,7.8092,-1.7939,0.4962,390657
70,-0.899,0.4171,-0.21,6.6641,-4.3588,-0.6947,390677
71,-0.8973,0.4205,-0.2322,5.5878,-5.1756,-2,390697
72,-0.8765,0.4332,-0.2625,5.9924,-4.771,-2.0382,390717
73,-0.8675,0.4235,-0.2722,9.1374,-5.855,-2.2824,390737
74,-0.869,0.4198,-0.2688,10.6794,-6.6718,-0.855,390757
75,-0.8826,0.4169,-0.2383,9.1145,-7.0076,0.8779,390777
76,-0.8607,0.3656,-0.2349,10.1756,-5.084,1.9084,390797
77,-0.8609,0.3705,-0.2524,19.8855,-5.0534,1.4275,390817
78,-0.8589,0.4366,-0.2402,21.7939,-7.7252,1.2748,390837
79,-0.847,0.4498,-0.2524,15.5954,-11.7405,-1.374,390857
80,-0.834,0.4069,-0.2544,9.7634,-12.9847,-4.229,390877
81,-0.8365,0.3668,-0.2349,9.5496,-9,-6.4275,390897
82,-0.8194,0.3822,-0.231,8.3893,-6.7099,-5.6947,390917
83,-0.7957,0.4,-0.2437,8.5344,4.8015,1.5496,390937
84,-0.8516,0.3959,-0.2209,5.0153,10.7176,2.9618,390957
85,-0.8731,0.3871,-0.2349,9.6718,13.6336,3.9847,390977
86,-0.8909,0.4242,-0.2476,6.9542,12.8931,2.5649,390997
87,-0.8975,0.421,-0.2576,5.8779,10.8397,0.6412,391017
88,-0.9026,0.4032,-0.2524,5.9008,7.3969,0.2137,391037
89,-0.9078,0.4186,-0.2695,8.542,2.5649,0.8244,391057
90,-0.9044,0.4315,-0.2778,4.5725,0.4885,1.0076,391077
91,-0.9171,0.4064,-0.2705,1.9466,0.229,1.2443,391097
92,-0.9031,0.4008,-0.2676,2.8473,-0.9313,1.0382,391117
93,-0.8807,0.4027,-0.2827,3.5344,-1.8092,1.8931,391137
94,-0.8663,0.4037,-0.303,5.3817,-0.542,3.4046,391157
95,-0.858,0.4078,-0.2849,7.1832,0.3435,4.0153,391177
96,-0.8658,0.4012,-0.2651,6.5802,-1.3969,3.4046,391197
97,-0.848,0.3854,-0.2756,8.6412,-5.8244,1.0458,391217
98,-0.8304,0.42,-0.2822,3.9771,-9.5954,-1.8779,391237
99,-0.8172,0.4125,-0.2966,-2.4427,-8.916,-3.9924,391257
100,-0.8211,0.3817,-0.2615,-3.2748,-6.9008,-4.6947,391277
101,-0.8453,0.3607,-0.2256,-0.5267,-5.542,-3.4962,391297
102,-0.8406,0.3939,-0.2607,-0.5954,-4.9237,-1.9847,391317
103,-0.8135,0.3824,-0.3088,2.8779,0.7023,-0.6031,391337
104,-0.8599,0.3932,-0.2546,-3.7176,7.8321,-1.1527,391357
105,-0.8802,0.3995,-0.2673,-0.7176,7.2443,-1.3893,391377
106,-0.8856,0.4132,-0.283,-0.4122,7.0382,-1.7786,391397
107,-0.8839,0.4059,-0.2686,1.084,7.1374,-1.458,391417
108,-0.8965,0.3973,-0.2693,1.374,6.5344,-2.0153,391437
109,-0.899,0.3927,-0.2803,-1.5191,4.7557,-2.4809,391457
110,-0.9156,0.3859,-0.2798,-2.5267,0.1908,-3.3588,391477
111,-0.9039,0.3988,-0.282,-2.2901,-3.7939,-3.8397,391497
112,-0.889,0.3969,-0.2778,-0.8473,-5.1756,-4.4275,391517
113,-0.8821,0.3971,-0.2717,0.2061,-4.5344,-4.2901,391537
114,-0.8655,0.3998,-0.2913,-1.3435,-2.0076,-2.9847,391557
115,-0.8577,0.3851,-0.27,-2.2137,1.6412,0.3053,391577
116,-0.8743,0.3605,-0.2603,1.4046,0.855,1.9695,391597
117,-0.8863,0.3502,-0.252,6.7405,-3.4809,1.0305,391617
118,-0.8482,0.4088,-0.2893,3,-3.8321,0.9618,391637
119,-0.8514,0.4044,-0.2773,-1.7863,-1.6183,-0.145,391657
120,-0.8577,0.3732,-0.2634,2.6794,-1.5191,-0.8779,391677
121,-0.855,0.3741,-0.2678,6.6947,-0.2366,0.7481,391697
122,-0.866,0.3739,-0.2549,2.1374,-0.7252,-0.9542,391717
123,-0.8494,0.3737,-0.283,-2.0458,-1.5344,-1.5954,391737
124,-0.838,0.4166,-0.2668,0.8092,8.1527,2.4046,391757
125,-0.8968,0.3531,-0.2341,-2.4504,8.0153,-0.9618,391777
126,-0.8914,0.3846,-0.2837,4.1832,8.2824,0.8702,391797
127,-0.8912,0.4093,-0.2996,-0.5496,6.626,-0.6107,391817
128,-0.9068,0.3849,-0.28,-0.2901,4.2366,-0.0458,391837
129,-0.9088,0.3885,-0.2703,3.8473,1.8244,1.8626,391857
130,-0.8934,0.4078,-0.2766,6.4809,2.5573,3.2443,391877
131,-0.8941,0.4027,-0.272,5.313,2.6107,3.5954,391897
132,-0.8751,0.3956,-0.2832,3.458,1.7863,2.0534,391917
133,-0.8565,0.3934,-0.302,0.5344,0.7252,1.374,391937
134,-0.8565,0.3903,-0.2793,-1.5802,0.542,2.1527,391957
135,-0.8736,0.3585,-0.2629,-0.4504,-1.687,0.4275,391977
136,-0.8616,0.3673,-0.2866,4.0763,-2.8015,-0.542,391997
137,-0.858,0.3864,-0.2827,1.7023,-2.6489,-1.9008,392017
138,-0.8611,0.3636,-0.281,0.916,-3.855,-2.6336,392037
139,-0.8587,0.37,-0.2722,2.2214,-4.8626,-2.4733,392057
140,-0.8648,0.3751,-0.269,2.0382,-6.7252,-3.6641,392077
141,-0.8636,0.3744,-0.2825,2.1145,-7.4351,-4.0153,392097
142,-0.8592,0.3881,-0.281,2.313,-6.2366,-3.6107,392117
143,-0.8672,0.3971,-0.2666,4.4275,-4.2519,-2.6183,392137
144,-0.8799,0.3898,-0.2559,5.4885,-2.7939,-2.0382,392157
145,-0.8875,0.392,-0.2651,3.5038,-1.313,-1.313,392177
146,-0.879,0.3903,-0.2805,0.1374,1.3435,-0.0153,392197
147,-0.8734,0.3754,-0.2751,-0.6718,3.6565,1.9924,392217
148,-0.8946,0.3744,-0.2656,2.6183,3.4885,2.6031,392237
149,-0.89,0.3973,-0.2805,1.7557,2.5725,2.3664,392257
150,-0.888,0.389,-0.2891,0.3435,2.0916,1.3664,392277
151,-0.887,0.3768,-0.2886,1.4122,0.084,1.687,392297
152,-0.886,0.3783,-0.2908,4.0534,-3.771,1.4656,392317
153,-0.8831,0.3881,-0.2856,3.6794,-6.3282,0.7176,392337
154,-0.8785,0.3939,-0.282,-0.2137,-6.313,0.542,392357
155,-0.879,0.3822,-0.2756,-2,-5.1908,0.5115,392377
156,-0.8682,0.368,-0.2854,0.4656,-4.9008,1.4122,392397
157,-0.8724,0.37,-0.2847,2.4656,-5.8931,2.7252,392417
158,-0.8614,0.3849,-0.2795,3.1603,-6.1679,2.626,392437
159,-0.8602,0.3949,-0.2705,-0.5115,-5.8473,0.916,392457
160,-0.8536,0.3907,-0.2673,-3.9313,-4.2214,-0.9771,392477
161,-0.8531,0.3846,-0.2632,-5.4733,-3.6489,-2.7405,392497
162,-0.8665,0.3763,-0.2566,-3.6031,-4.9313,-4.2672,392517
163,-0.8699,0.3856,-0.2668,-2.7863,-5.7634,-3.9237,392537
164,-0.8607,0.3602,-0.2822,1.084,-5.771,-2.9542,392557
165,-0.8621,0.431,-0.2483,-3.0611,3.8321,0.7252,392577
166,-0.8814,0.3707,-0.2451,-6.5038,4.8931,-0.8626,392597
167,-0.8929,0.3956,-0.2566,-4.2748,5.4275,-0.1374,392617
168,-0.8985,0.4008,-0.2725,-4.6947,6,0.687,392637
169,-0.9036,0.3947,-0.2676,-2.9237,7.0687,1.5496,392657
170,-0.8992,0.381,-0.2637,-1.7252,5.2443,2.6412,392677
171,-0.8997,0.3793,-0.2585,-1.6336,2.9847,2.3282,392697
172,-0.8956,0.3812,-0.2632,-1.3206,-0.3588,2.855,392717
173,-0.8819,0.3895,-0.2771,-1.6412,-2.4733,2.5954,392737
174,-0.8677,0.3993,-0.2642,-2.1908,-2.3053,2.6107,392757
175,-0.8629,0.3771,-0.2532,-1.542,-2.5802,2.1756,392777
0,0.7036,-0.528,0.4973,2.2595,2.1145,1.2977,395157
1,0.7297,-0.5494,0.4617,5.7023,1.7481,3.5115,395177
2,0.7128,-0.5658,0.4871,6.9237,-1.0229,2.9618,395197
3,0.7079,-0.558,0.4941,8.8092,-2.0382,2.1145,395217
4,0.7104,-0.5394,0.4902,11.3053,-1.6107,6.6641,395237
5,0.7128,-0.559,0.4927,9.6031,-3.0763,5.458,395257
6,0.7231,-0.5712,0.4917,5.916,-6.3664,1.5954,395277
7,0.7556,-0.618,0.4946,7.3053,-8.6412,-0.2672,395297
8,0.7819,-0.6295,0.5146,7.771,-10.542,-0.8626,395317
9,0.8195,-0.6305,0.5034,8.4427,-11.4809,-1.4046,395337
10,0.7812,-0.1681,0.6128,-3.084,-18.9237,18.1145,395357
11,0.9211,-0.1539,0.3613,-30.5496,1.7099,27.4046,395377
12,0.9108,-0.5875,0.5571,-75.8015,15.374,61.5573,395397
13,0.8918,-0.8053,0.5696,-75.0229,30.6107,65.2214,395417
14,0.9094,-0.8578,0.5193,-73.4733,41.7176,90.8015,395437
15,0.8244,-0.9401,0.5691,-63.916,43.9008,114.6794,395457
16,0.7453,-0.9557,0.6069,-55.6565,42.3664,130.2672,395477
