Index,accX,accY,accZ,girX,girY,girZ,Time(ms)
9,-0.5665,-0.3057,1.0227,-59.1298,-27.1908,-6.9466,446077
10,-0.3318,-0.646,0.7534,-82.9695,-40.0229,4.4275,446097
11,-0.2952,-0.7036,0.8347,-48.3359,-22.4275,-16.5267,446117
12,-0.3082,-0.696,0.895,-10.7405,-24.8244,-10.7176,446137
13,-0.3255,-0.6064,0.9116,-5.5267,-30.8244,-11.4351,446157
14,-0.3008,-0.6082,0.906,-13.0534,-43.1832,-9.0382,446177
15,-0.2696,-0.658,0.8652,-13.1603,-55,-11.2519,446197
16,-0.2515,-0.676,0.7939,-1.0229,-66.771,-18.4809,446217
17,-0.1966,-0.6025,0.7434,13.9466,-78.5191,-22.7405,446237
18,-0.1116,-0.5012,0.6809,17.9008,-81.5573,-15.1603,446257
19,-0.0753,-0.4863,0.6521,14.7099,-81.5038,-4.8092,446277
20,-0.0296,-0.5242,0.6272,16.1298,-76.2366,-0.4198,446297
21,0.0292,-0.5276,0.6165,24.6412,-68.5725,-5.6718,446317
22,0.1225,-0.4329,0.6326,28.3893,-57.5725,-10.3893,446337
23,0.1552,-0.4084,0.6304,25.0305,-47.4962,-10.8244,446357
24,0.155,-0.5251,0.7742,23.3282,-50.5725,-19.084,446377
25,0.3478,-0.5503,0.7593,28.5954,-46.916,-26.9618,446397
26,0.3549,-0.458,0.7903,29.9237,-36.0153,-30.458,446417
27,0.3696,-0.3752,0.6965,15.3664,-24.3206,-16.6412,446437
28,0.363,-0.5723,0.7256,16.1527,-8.7481,-18,446457
29,0.3622,-0.5701,0.8545,43.2748,25.1145,-30.145,446477
30,0.3522,-0.3062,0.9482,42.2214,37.1145,-26.916,446497
31,0.1899,-0.2681,0.9756,-11.1603,21.1069,22.8244,446517
32,0.3149,-0.5779,0.8484,-3.4046,23.5573,12.9466,446537
33,0.1345,-0.457,0.9016,4.9542,17.2519,3.313,446557
34,0.1015,-0.3452,0.8904,1.0382,6.3282,10.2672,446577
35,0.1035,-0.3354,0.8755,-8.3969,1.3359,18.3511,446597
36,0.1303,-0.469,0.866,-10.1221,3.374,11.8397,446617
37,0.132,-0.468,0.8472,-2.7023,13.313,1.3435,446637
38,0.1308,-0.4285,0.906,-4.0916,20.313,4.3664,446657
39,0.2543,-0.5,0.9014,-15.1603,28.4733,14.4046,446677
40,0.1848,-0.6277,1.0337,-24.8321,16.542,21.7634,446697
41,0.2499,-0.6628,0.9133,-19.4886,27.9084,27.2595,446717
42,0.143,-0.5903,0.9204,-17.8092,38.9008,30.3511,446737
43,0.0654,-0.4644,0.9446,-38.458,40.4122,37.6565,446757
44,0.038,-0.5227,0.9712,-70.771,28.0992,46.771,446777
45,0.0683,-0.6074,0.8918,-97.7176,21.3282,52.9084,446797
46,0.0168,-0.6729,0.8135,-111.2443,15.5725,56.771,446817
47,0.0019,-0.7173,0.7327,-112.3206,16.7481,68.1527,446837
48,-0.0047,-0.7939,0.6997,-109.4657,17.9542,78.7481,446857
49,-0.0406,-0.8105,0.7002,-105.5878,14.3893,87.8473,446877
50,-0.0674,-0.7722,0.6074,-111.5267,12.855,100.3588,446897
51,-0.1365,-0.7073,0.5715,-133.2214,15.1145,118.7176,446917
52,-0.2342,-0.8179,0.5884,-165.2824,9.313,130.7099,446937
53,-0.2545,-0.9741,0.5779,-181.3588,-1.6947,135.5343,446957
54,-0.2191,-1.0774,0.4504,-172.0992,-2.8397,138.4886,446977
55,-0.3206,-0.9778,0.3853,-160.4733,7.2443,151.2672,446997
56,-0.3773,-0.9512,0.3394,-165,10.8244,160.458,447017
57,-0.5062,-0.9121,0.3184,-188.4351,-2.2061,159.7786,447037
58,-0.5613,-0.9204,0.3003,-210.2061,-15.9695,162.1221,447057
59,-0.639,-0.9487,0.2251,-215.1756,-38.771,156.3359,447077
60,-0.6055,-0.8906,0.1655,-217.0687,-54.3053,152.3282,447097
61,-0.6595,-0.8494,0.1206,-230.9542,-72.9695,148.3893,447117
62,-0.7361,-0.8162,0.0491,-249.9542,-91.1221,140.5038,447137
63,-0.8001,-0.8623,0.0286,-249.9542,-109.4046,129.9084,447157
64,-0.7901,-0.8745,0.0295,-249.9542,-132.458,113.8092,447177
65,-0.7105,-0.8167,-0.0293,-246.1527,-148.3893,110.2366,447197
66,-0.6739,-0.9321,-0.0698,-214.4427,-155.2137,112.5115,447217
67,-0.5684,-0.9736,-0.1267,-150.374,-141.4657,112.9008,447237
68,-0.5535,-0.8687,-0.0935,-87.2443,-113.2443,115.0229,447257
69,-0.6529,-0.6741,0.0442,-63.7405,-102.542,109.5878,447277
70,-0.6856,-0.4873,0.0371,-93.8473,-106.3511,101.5573,447297
71,-0.6822,-0.5398,0.0264,-142.0687,-117.9237,85.3893,447317
72,-0.64,-0.635,-0.0481,-145.2366,-119.4504,68.1221,447337
73,-0.5972,-0.6938,-0.0254,-113.6183,-106.4275,58.7481,447357
74,-0.6307,-0.6116,0.041,-82.3282,-95.4657,53.687,447377
75,-0.6805,-0.4922,0.1245,-85.0458,-89,49.8244,447397
76,-0.6644,-0.5591,0.1252,-107.6947,-86.0687,38.626,447417
77,-0.6815,-0.572,0.0859,-108.3664,-74.084,28,447437
78,-0.6778,-0.6018,0.0415,-90.2901,-56.8168,23.3359,447457
79,-0.7034,-0.6626,0.1111,-61.1374,-39.1908,19.4733,447477
80,-0.7715,-0.5728,0.1418,-53.4504,-30.6183,15.1985,447497
81,-0.8194,-0.5393,0.1111,-61.7328,-33.2672,15.0229,447517
82,-0.8109,-0.5273,0.0239,-68.5115,-28.5038,9.3206,447537
83,-0.8511,-0.5776,-0.0222,-68.9313,-21.2519,1.2901,447557
84,-0.8882,-0.5864,0.0562,-60.7405,-20.8015,-3.9237,447577
85,-0.9061,-0.6006,0.0962,-59.1221,-27.7786,-6.916,447597
86,-0.8719,-0.6074,0.0417,-58.2137,-31.7634,-8.374,447617
87,-0.8724,-0.5383,-0.0305,-62.0916,-28.4046,-6.9389,447637
88,-0.8668,-0.5933,-0.0037,-60.6336,-22.8779,-6.542,447657
89,-0.8423,-0.6477,0.052,-52.4122,-19.8397,-4.1756,447677
90,-0.8536,-0.6497,0.083,-39.0458,-18.0992,-3.9237,447697
91,-0.8533,-0.6216,0.0667,-37.8397,-18.8168,-2.3206,447717
92,-0.8629,-0.6306,0.0459,-39.4198,-21.145,-4.4351,447737
93,-0.8553,-0.5964,-0.0103,-30.1374,-20.4656,-7.2137,447757
94,-0.8179,-0.5696,-0.0344,-16.229,-13.7481,-6.5191,447777
95,-0.8289,-0.5688,0.0291,-10.7786,-12.1756,-6.2366,447797
96,-0.8069,-0.6084,0.0312,-1.7176,-5.7252,-5.1527,447817
97,-0.8172,-0.5884,0.0352,5.3664,0.9237,-2.4733,447837
98,-0.8406,-0.5957,0.0198,6.7405,2.4885,-2.8626,447857
99,-0.8372,-0.5823,-0.0149,9.0687,5.0992,-1.1069,447877
100,-0.8638,-0.5769,-0.0178,8.0153,6.9084,0.8092,447897
101,-0.8787,-0.5847,0.0017,6.4427,4.9084,1.2214,447917
102,-0.889,-0.5701,0.0027,5.8092,5.3588,1.6947,447937
103,-0.8704,-0.5752,-0.0105,5.9771,3.5878,1.2137,447957
104,-0.868,-0.5657,-0.0117,5.916,6.8321,3.0763,447977
105,-0.8865,-0.5725,-0.011,9.0763,6.0153,1.6183,447997
106,-0.8936,-0.5457,-0.033,4.5725,0.3511,1.4275,448017
107,-0.8965,-0.5129,-0.061,-6.5725,-1.1221,3.1069,448037
108,-0.908,-0.5769,-0.0063,-16.9389,-6.2443,4.2061,448057
109,-0.8514,-0.6357,0.0051,-5.2901,-5.7939,5.7557,448077
110,-0.8401,-0.5862,0.0359,14.1221,0.9771,8.8168,448097
111,-0.8309,-0.5498,0.0442,21.1756,4.9008,9.2977,448117
112,-0.8326,-0.5256,0.0493,17.5573,8.3435,7.6794,448137
113,-0.8477,-0.4866,0.0376,0.8702,2.687,0.6947,448157
114,-0.8724,-0.5066,0.0144,-15.4275,-4.4046,-5.9847,448177
115,-0.8528,-0.5891,-0.0369,-23.0687,-12.8473,-7.5573,448197
116,-0.8392,-0.6155,-0.0508,-10.3206,-9.1374,-6.1221,448217
117,-0.8641,-0.6213,0.0156,9.0458,-1.5954,-1.9466,448237
118,-0.869,-0.6082,0.0479,24.2977,5.0611,1.9313,448257
119,-0.8839,-0.574,0.0667,28.3511,8.8473,4.5344,448277
120,-0.8729,-0.5269,0.0146,20.7481,9.5267,4.4351,448297
121,-0.8814,-0.5596,0.0063,15.0534,8.5038,0.8321,448317
122,-0.8709,-0.5774,-0.0046,20.3664,9.8397,-0.8244,448337
123,-0.8751,-0.564,-0.0066,26.145,10.9847,-0.0458,448357
124,-0.8746,-0.5503,0.0112,27.1069,10.3359,1.2061,448377
125,-0.8721,-0.5354,0.0168,19.1527,7.4351,1.5802,448397
126,-0.8755,-0.5559,0.0298,10.1527,4.2748,0.9542,448417
127,-0.8785,-0.552,0.0286,5.6031,1.3664,-0.0916,448437
128,-0.8677,-0.5637,0.0151,8.1679,1.4198,-0.4198,448457
129,-0.8743,-0.5496,0.0129,10.9618,1.8321,-0.8168,448477
130,-0.8821,-0.5342,0.0098,9.145,2.313,-0.3664,448497
131,-0.8912,-0.5486,0.021,1.3664,-0.1221,-0.6565,448517
132,-0.8712,-0.5828,0.0334,2.8321,-0.0992,-1.1374,448537
133,-0.8592,-0.5762,0.0342,8.458,1.8092,-0.0382,448557
134,-0.8775,-0.5559,0.0264,7.4275,1.7099,0.3282,448577
135,-0.8692,-0.5569,0.0159,3.9389,0.0687,0.0611,448597
136,-0.8633,-0.5681,0.0386,1.2443,-1.4504,0.3435,448617
137,-0.8497,-0.5762,0.0376,3.1603,-0.5267,2.2672,448637
138,-0.8497,-0.5625,0.0403,6.3053,2.3969,3.5802,448657
139,-0.8536,-0.542,0.0254,6.3817,4.4733,3.916,448677
140,-0.8636,-0.5315,0.0396,3.4198,6.6718,4.1679,448697
141,-0.8731,-0.5481,0.0146,0.0763,4.7634,3.1298,448717
142,-0.8709,-0.5569,0.0129,-0.2977,3.3511,2.2137,448737
143,-0.8755,-0.5488,-0.0044,0.7939,1.5878,1.2366,448757
144,-0.8824,-0.5422,-0.0015,1.1221,0.7405,0.626,448777
145,-0.8773,-0.5466,0.0017,0.6947,-0.5954,0.4427,448797
146,-0.877,-0.561,0.0232,0.8855,-1.9695,0.0534,448817
147,-0.8663,-0.5671,0.0342,2.9771,-1.7405,0.2366,448837
148,-0.8619,-0.5596,0.0454,6.626,0.1603,0.5954,448857
149,-0.8553,-0.5559,0.0403,8.1069,2.6794,1.3588,448877
150,-0.8631,-0.5457,0.0525,6.1374,4.2901,1.7939,448897
151,-0.8665,-0.5439,0.0518,0.8855,3.6183,1.2519,448917
152,-0.8665,-0.5476,0.0125,-1.8931,1.1603,-0.3969,448937
153,-0.8787,-0.5591,0.0161,-0.2519,1.2214,-1.4809,448957
154,-0.8804,-0.5527,0.0051,1.1221,-0.1221,-1.7176,448977
155,-0.878,-0.5493,0.019,1.0076,-0.7023,-0.9008,448997
156,-0.8553,-0.5674,0.0325,2.5267,-0.458,-0.1985,449017
157,-0.8633,-0.5615,0.0303,5.4809,3.0534,0.9084,449037
158,-0.8814,-0.5557,0.0403,4.6947,5.1832,2.1374,449057
159,-0.8807,-0.5435,0.0403,3.4962,4.4656,2.1908,449077
160,-0.8694,-0.5566,0.032,1.8168,4.4046,1.7023,449097
161,-0.8704,-0.5413,0.0168,2.2824,5.0611,1.1908,449117
162,-0.8841,-0.543,0.0105,0.4427,3.4809,0.1374,449137
163,-0.8868,-0.5564,0.0142,-1.0153,0.2443,-0.3435,449157
164,-0.8948,-0.5569,0.0137,-1.1374,-3.8626,-1.7099,449177
165,-0.8734,-0.552,0.0132,-0.6794,-4.8702,-0.4427,449197
166,-0.8758,-0.5591,0.0181,-0.7863,-5.6489,0.2137,449217
167,-0.8709,-0.5442,0.0215,-0.9008,-4.3664,1.084,449237
168,-0.8797,-0.5591,0.0332,-1.3511,-4.1603,0.7863,449257
169,-0.8714,-0.5574,0.0381,0.3511,-3.1679,0.9771,449277
170,-0.8621,-0.5459,0.0383,1.7023,-1.6947,0.5649,449297
171,-0.8575,-0.5413,0.0474,0.5191,-1.084,0,449317
172,-0.8565,-0.5479,0.0339,-0.9618,-0.5725,-1.2366,449337
173,-0.8648,-0.5625,0.0325,-1.2214,-0.6489,-1.3511,449357
174,-0.8641,-0.5642,0.0264,-0.374,-0.4198,-1.2595,449377
175,-0.8714,-0.5544,0.0234,-0.6412,-0.4504,-0.4122,449397
0,-0.3223,-0.7415,0.6887,20.7252,7.2672,-13.0534,451577
1,-0.2669,-0.5247,0.824,14.0382,7.2672,-6.4351,451597
2,-0.1739,-0.5066,0.8501,7.5038,-0.8092,0.3053,451617
3,-0.1541,-0.4741,0.886,6.0153,-1.687,4.771,451637
4,-0.17,-0.5066,0.9294,3.4809,-4,3.2595,451657
5,-0.1888,-0.5625,1.0037,-0.8397,-9.8473,1.8931,451677
6,-0.2352,-0.5359,1.0732,5.7557,-15.7405,9.0229,451697
7,-0.1929,-0.5662,1.041,22.3511,-16.9924,16.7786,451717
8,-0.2274,-0.541,1.03,34.1756,-16.4351,21.374,451737
9,-0.1622,-0.1448,1.1001,-12.9389,-72.458,-1.8244,451757
10,-0.1282,-0.377,0.8464,-18.8626,-43.2137,-4.2443,451777
11,-0.2188,-0.4687,0.9731,-11.8855,-43.8931,-18.4198,451797
12,-0.1285,-0.511,0.8115,-2.7405,-41.1069,-19.8321,451817
13,-0.1434,-0.5186,0.8291,2.5115,-40,-22.8168,451837
14,-0.1026,-0.5237,0.8501,12.6718,-48.9008,-20.3588,451857
15,-0.129,-0.4761,0.822,12.0611,-64.5267,-17.3817,451877
16,-0.0621,-0.4375,0.8113,1.3282,-78.7557,-12.1679,451897
17,0.0043,-0.5032,0.7292,-1.5191,-84.3206,-4.855,451917
18,0.1164,-0.5537,0.6514,6.2366,-67.2672,2.4504,451937
19,0.121,-0.551,0.6719,18.7939,-47.7863,0.5725,451957
20,0.1135,-0.4114,0.6497,27.6794,-33.3359,-4.4656,451977
21,0.174,-0.2927,0.6897,20.145,-12.9466,-0.1832,451997
22,0.184,-0.4172,0.8032,13.4046,2.458,6.4427,452017
23,0.3266,-0.5942,0.8958,13.9924,14.9237,4.6183,452037
24,0.3054,-0.5559,0.8625,26.0763,35.3664,4.3206,452057
25,0.1469,-0.479,0.8645,28.2824,29.229,0.3664,452077
26,0.1113,-0.3267,0.8386,20.5191,27.9695,5.3817,452097
27,0.0388,-0.3333,0.8662,2.3359,21.0382,3.2748,452117
28,0.0368,-0.3818,0.8823,-12.4504,12.1298,0.9466,452137
29,0.0644,-0.386,0.8713,-18.4351,7.2519,1.1145,452157
30,0.1027,-0.4258,0.824,-20.7099,15.3435,1.4122,452177
31,0.0571,-0.5764,0.8818,-13.1832,20.0992,1.1908,452197
32,0.0082,-0.4687,0.9099,-0.7939,22.2977,-2.6107,452217
33,-0.064,-0.3721,0.9197,-9.9313,15.2595,-0.8092,452237
34,-0.0098,-0.3274,0.8892,-30.626,14.2672,6.4122,452257
35,0.0112,-0.5088,0.9246,-42.8397,17.4275,12.9695,452277
36,0.0261,-0.6177,0.9124,-33.5191,21.687,7.9389,452297
37,-0.0274,-0.5327,0.9077,-24.229,25.8168,6.9542,452317
38,-0.0447,-0.439,0.9211,-34.9466,26.3664,10.9695,452337
39,-0.033,-0.458,0.897,-63.2901,24.9008,17.0305,452357
40,-0.0828,-0.5237,0.9089,-90.8931,19.5878,17,452377
41,-0.0745,-0.8347,0.7524,-71.4504,14,4.4275,452397
42,-0.1036,-0.835,0.6506,5.3435,32.1908,-2.3435,452417
43,-0.2625,-0.533,0.7439,38.2672,22.0076,-2.1374,452437
44,-0.296,-0.4045,0.8311,28.0687,-10.0458,3.7405,452457
45,-0.1602,-0.4209,0.8303,9.8779,-38.0229,0.5878,452477
46,-0.0045,-0.4744,0.822,-9.7405,-47.6336,-2.4046,452497
47,0.1203,-0.5532,0.7649,-24.2595,-31.1145,-2.1908,452517
48,0.153,-0.656,0.8665,-21.8397,-6.6641,2.4351,452537
49,0.1213,-0.6199,0.8811,-26.0992,16.084,11.0687,452557
50,0.0444,-0.6033,0.9172,-44.5267,25.6565,23.1603,452577
51,-0.0089,-0.5627,0.9209,-81.8702,25.5878,36.1298,452597
52,-0.0391,-0.6096,0.8672,-133.1603,21.4504,46.2519,452617
53,-0.1082,-0.7456,0.8328,-170.2366,14.7939,51.916,452637
54,-0.0623,-0.864,0.7568,-188.5267,13.0305,59.6107,452657
55,-0.066,-0.9609,0.6707,-195.1908,14.3664,72.4504,452677
56,-0.1541,-1.041,0.6035,-183.9084,16.7405,93.2443,452697
57,-0.1837,-1.1675,0.5559,-155.5725,20,100.2595,452717
58,-0.22,-1.1094,0.4731,-154.2061,15.7634,112.5191,452737
59,-0.3006,-1.0908,0.4131,-155.5343,11.1069,125.2443,452757
60,-0.3873,-1.1006,0.3877,-147.2672,1.5649,134.7099,452777
61,-0.3777,-1.0889,0.2971,-133.1374,-7.8931,139.4275,452797
62,-0.4156,-0.9331,0.2476,-136.0458,-13.6489,148.4886,452817
63,-0.4886,-0.8767,0.2319,-162.8473,-25.8168,155.6183,452837
64,-0.5689,-0.9241,0.2205,-176.7939,-41.2519,153,452857
65,-0.5833,-0.9209,0.156,-166.3893,-57.5573,142.4886,452877
66,-0.5311,-0.7957,0.0645,-164.626,-61.2061,135.4657,452897
67,-0.5775,-0.6516,0.0256,-205.2977,-64.2595,129.2748,452917
68,-0.723,-0.6057,0.0486,-249.9542,-88.6565,117.2519,452937
69,-0.752,-0.7268,-0.0549,-249.9542,-131.2748,97.3511,452957
70,-0.6563,-0.8479,-0.1978,-249.9542,-154.0382,82.5191,452977
71,-0.5552,-0.9038,-0.2866,-236.9618,-152.5573,73.0153,452997
72,-0.5462,-0.8474,-0.2512,-194.5802,-142.2137,60.9695,453017
73,-0.6431,-0.7634,-0.1807,-164.8321,-145.6641,60.7634,453037
74,-0.6546,-0.7231,-0.1792,-145.0611,-154.2137,52.4275,453057
75,-0.6209,-0.6924,-0.1978,-133.7328,-152.0992,45.2366,453077
76,-0.627,-0.6685,-0.175,-122.2366,-149.0763,40.7634,453097
77,-0.6287,-0.6353,-0.1541,-120.4733,-145.3206,36.5038,453117
78,-0.6353,-0.6582,-0.0996,-123.0611,-146.9466,29.7634,453137
79,-0.6163,-0.7449,-0.1055,-103.8626,-143.1145,21.2061,453157
80,-0.588,-0.6777,-0.1074,-80.7557,-127.3817,18.8015,453177
81,-0.6422,-0.6155,-0.0217,-78.7863,-117.5802,15.9237,453197
82,-0.6788,-0.6611,0.0442,-86.0229,-120.0763,10.9771,453217
83,-0.6583,-0.71,0.0618,-87.5649,-117.4504,8.687,453237
84,-0.6297,-0.7605,0.0061,-74.4504,-100.6031,7.8244,453257
85,-0.6285,-0.7612,0.0242,-51.374,-80.7328,7.2214,453277
86,-0.6751,-0.7329,0.1323,-46.7557,-71.3588,9.7023,453297
87,-0.689,-0.7556,0.1628,-57.5649,-69.9313,10.4962,453317
88,-0.6946,-0.772,0.1345,-63.8244,-64.4046,11.3206,453337
89,-0.7147,-0.7756,0.0759,-59.4122,-57.7481,13.7176,453357
90,-0.7261,-0.7754,0.0312,-35.8168,-45.8092,8.4656,453377
91,-0.7415,-0.7468,0.0693,-13.0229,-34.9847,4.6565,453397
92,-0.7491,-0.7183,0.1272,-4.8321,-26.2824,3.4275,453417
93,-0.7869,-0.6804,0.1541,-8.2595,-28.145,4.6565,453437
94,-0.7173,-0.6929,0.1621,-2.626,-23.2901,1.5191,453457
95,-0.688,-0.6731,0.1582,8.4885,-5.5954,-2.5191,453477
96,-0.7444,-0.6682,0.1123,11.229,5.374,-3.1679,453497
97,-0.8004,-0.6421,0.144,-1.9618,1.5954,-0.1374,453517
98,-0.7859,-0.6667,0.134,-12.7863,-10.7176,-3.6641,453537
99,-0.7552,-0.7356,0.0715,-6.9008,-14.8779,-6.7176,453557
100,-0.7647,-0.7258,0.0266,7.7634,-9.626,-6.2595,453577
101,-0.7899,-0.6792,0.0864,15.6336,-0.2443,-3.7252,453597
102,-0.8087,-0.6875,0.1362,16.8779,1.0916,-0.855,453617
103,-0.7884,-0.6606,0.1375,14.7634,1.6718,0.0076,453637
104,-0.7708,-0.6455,0.115,12.8321,4.4504,-1.3053,453657
105,-0.7747,-0.604,0.0786,8.0687,4.3053,-1.6489,453677
106,-0.7523,-0.6318,0.0576,0.9542,4.771,0.1985,453697
107,-0.7615,-0.6992,0.0723,-0.0916,7.2519,0.4198,453717
108,-0.7772,-0.6858,0.0857,6.8473,7.7939,-0.458,453737
109,-0.7791,-0.6829,0.0903,14.5954,10.1145,0.0687,453757
110,-0.7845,-0.6345,0.0737,17.1221,12.145,1.8779,453777
111,-0.8079,-0.6174,0.0869,7.229,8.5191,3.542,453797
112,-0.8113,-0.6401,0.0806,-1.145,4.1527,2.3817,453817
113,-0.8091,-0.6616,0.0686,-1.3664,3.1221,0.9771,453837
114,-0.814,-0.6558,0.0723,2.6031,5.1908,1.7252,453857
115,-0.8067,-0.6506,0.083,2.6336,6.9695,3.313,453877
116,-0.8016,-0.6565,0.0996,0.4733,8.9389,5.1069,453897
117,-0.7889,-0.6804,0.1091,1.1145,9.1985,6.1527,453917
118,-0.7925,-0.6628,0.1086,3.8855,10.7252,5.313,453937
119,-0.8057,-0.6396,0.0894,4.687,9.0916,4.1603,453957
120,-0.8074,-0.6262,0.0762,2.7023,7.458,4.2366,453977
121,-0.7989,-0.6521,0.084,3.3511,7.687,4.1069,453997
122,-0.8008,-0.6489,0.0896,3.2137,8.5115,3.9695,454017
123,-0.8084,-0.6462,0.1008,3.5191,6.229,2.3664,454037
124,-0.8182,-0.6333,0.0627,1.084,2.4275,1.6641,454057
125,-0.8118,-0.6455,0.0525,-0.0687,0.5038,1.4733,454077
126,-0.8101,-0.6431,0.0515,0.8855,-0.5267,1.5573,454097
127,-0.8106,-0.6418,0.0706,2.2824,-0.3969,2.8397,454117
128,-0.8087,-0.6438,0.082,4.0611,-0.2366,3.2672,454137
129,-0.8079,-0.6396,0.1072,3.3664,-0.1527,3.8855,454157
130,-0.8067,-0.6353,0.0835,3.7405,-0.7939,1.687,454177
131,-0.8013,-0.6123,0.0789,1.8779,1.084,1.5115,454197
132,-0.8052,-0.6428,0.0889,2.2977,1.6183,0.5573,454217
133,-0.8062,-0.6213,0.074,1.1221,1.2824,0.8626,454237
134,-0.815,-0.6331,0.084,-2.2366,-0.9695,0.4122,454257
135,-0.7933,-0.6489,0.0825,0.6794,-1.5725,-0.626,454277
136,-0.8011,-0.6375,0.0945,3.2595,-0.9389,-0.7863,454297
137,-0.7947,-0.6211,0.0588,2.0534,0.6336,0.5878,454317
138,-0.8072,-0.6345,0.0837,-0.084,2.9313,0.8855,454337
139,-0.8089,-0.6431,0.0862,-0.5267,0.084,-0.0229,454357
140,-0.7894,-0.6248,0.0583,0.0916,-1.1679,-1.7557,454377
141,-0.8135,-0.6233,0.0718,-0.2137,1.1985,-0.8092,454397
142,-0.8023,-0.6287,0.0703,-1.4122,3.1756,-0.374,454417
143,-0.8094,-0.6348,0.0764,-4.4885,1.7405,-1.0992,454437
144,-0.8052,-0.6677,0.0767,-4,-0.3053,-1.3359,454457
145,-0.813,-0.6548,0.0642,1.9542,0.8626,-1.2214,454477
146,-0.8284,-0.6287,0.0571,0.3053,-0.8015,-1.6641,454497
147,-0.8253,-0.6418,0.0745,-2.2748,-1.8931,-1.2061,454517
148,-0.7967,-0.6763,0.0935,-1.5802,-0.9008,-0.8244,454537
149,-0.7918,-0.6687,0.1064,1.7786,0.8397,0.626,454557
150,-0.7855,-0.6536,0.0964,4.5649,3.458,1.855,454577
151,-0.796,-0.6343,0.0796,6.0153,6.6641,2.4427,454597
152,-0.8116,-0.6313,0.0791,3.1069,6.5725,1.3282,454617
153,-0.8226,-0.6318,0.0701,0.9618,4.8855,-0.2214,454637
154,-0.8118,-0.6389,0.0571,1.2977,2.9847,-0.5649,454657
155,-0.8128,-0.6562,0.083,1.1832,1.6794,-0.3053,454677
156,-0.8011,-0.6289,0.0635,2.0687,1.4885,-0.229,454697
157,-0.8043,-0.644,0.0811,2.1069,1.6183,-1.3511,454717
158,-0.8062,-0.6343,0.0608,-0.2443,1.229,-1.1832,454737
159,-0.8123,-0.6499,0.073,-1.855,0.542,-1.4885,454757
160,-0.7955,-0.6592,0.0564,0.1374,0.8015,-0.5802,454777
161,-0.8111,-0.6521,0.0564,3.4198,0.9084,-0.1679,454797
162,-0.8011,-0.6543,0.075,5.2748,-0.1908,-0.4809,454817
163,-0.7986,-0.6492,0.0654,4.4275,-1.1756,0.1069,454837
164,-0.8028,-0.6353,0.062,-0.4427,-0.9313,0.6336,454857
165,-0.8204,-0.6743,0.0686,-3.3435,-4.3588,0.6031,454877
166,-0.7935,-0.6565,0.0732,0.4046,-1.1832,1.3664,454897
167,-0.8011,-0.646,0.094,2.5878,0.6947,1.0687,454917
168,-0.7889,-0.6418,0.0752,2.7557,2.4275,2.3817,454937
169,-0.8043,-0.6484,0.0886,1.8779,4.0076,1.2443,454957
170,-0.7872,-0.6399,0.0986,1.5649,5.6947,0.3664,454977
171,-0.8091,-0.6616,0.0693,2.0382,1.229,-2.687,454997
172,-0.7935,-0.6304,0.0425,0.5802,-0.3282,-2.3053,455017
173,-0.8084,-0.6448,0.0371,-1.6565,-3.7099,-2.4733,455037
174,-0.8038,-0.6606,0.0535,-1.8397,-4.5191,-1.4656,455057
175,-0.8028,-0.6636,0.0798,2.5496,-3.7176,-0.7481,455077
0,-0.0379,-0.4062,0.8274,13.8855,5.5725,1.6794,456957
1,-0.1844,-0.428,0.9126,22.3817,8.5878,3.3817,456977
2,-0.201,-0.4094,0.915,20.8092,4.4885,-1.1756,456997
3,-0.2054,-0.3994,0.9231,19.4046,2.0763,0.9008,457017
4,-0.2088,-0.3911,0.9683,10.4885,-3.6412,4.5267,457037
5,-0.2332,-0.3857,1.0122,-7.6107,-7.4656,1.2519,457057
6,-0.2344,-0.4312,0.9746,-29.0458,-11.0763,-5.4656,457077
7,-0.0755,-0.0674,1.2532,-21.5878,20.0992,-7.313,457097
8,-0.3592,-0.1042,1.0601,-57.2214,-7.0458,-1.4275,457117
9,-0.1492,-0.4285,0.8564,-74.6947,4.1069,1.8244,457137
10,-0.2298,-0.5037,0.9285,-56.0763,20.9084,-17.6794,457157
11,-0.2344,-0.553,0.886,-38.1298,30.3969,-27.0305,457177
12,-0.3099,-0.5095,0.9573,-34.8168,26.9237,-41.2366,457197
13,-0.3172,-0.605,0.9307,-28.4351,4.2595,-53.9771,457217
14,-0.3121,-0.5662,0.8748,-24.1603,-19.3893,-65,457237
15,-0.2608,-0.5098,0.7913,-31.5802,-42.8397,-74.0458,457257
16,-0.2176,-0.5322,0.8015,-34.0611,-60.2672,-72.0305,457277
17,-0.1185,-0.6343,0.8425,-28.6412,-81.7099,-71.7176,457297
18,-0.0255,-0.5967,0.7976,-19.9008,-96.1908,-60.1069,457317
19,0.0422,-0.5154,0.6907,-22.4046,-98.4733,-44.7405,457337
20,0.1318,-0.5208,0.5376,-37.8473,-76.6794,-22.0611,457357
21,0.3452,-0.7515,0.3545,-22.0229,-48.229,0.8168,457377
22,0.32,-0.8564,0.6033,22.1985,-0.6718,2.3435,457397
23,0.154,-0.606,0.688,45.5496,18,-2.5878,457417
24,0.0683,-0.5017,0.699,40.9847,15.9771,2.9008,457437
25,0.1235,-0.4626,0.7097,33.4122,21.7176,6.1603,457457
26,0.06,-0.5205,0.7375,21.3969,21.3817,4.2137,457477
